date,reserve_x,netflow_total_x,transactions_count_inflow_x,transactions_count_outflow_x,addresses_count_inflow,addresses_count_outflow,exchange_whale_ratio,fund_flow_ratio_x,estimated_leverage_ratio,stablecoin_supply_ratio,reserve_y,reserve_usd,netflow_total_y,open_interest,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,transactions_count_inflow_y,addresses_count_active,addresses_count_sender,addresses_count_receiver,hashrate,price_usd_close
2020.10.24,2490600.961,-4030.942329,33612,5040,36392,93684,0.4265152,0.03065487,0.18328401,15.5369347,80761.83851,1058464656,290.758034,395515950,467406052,436190182,0.51727313,0.48272687,1.07156482,33612,1097115,738154,657736,1.51E+11,13106
2020.10.25,2488642.8,-1958.160354,27549,4752,31228,29790,0.51474032,0.02819237,0.17702061,15.43429826,80804.22891,1052717494,42.3903992,374062894,583184382,613321347,0.48740626,0.51259374,0.95086268,27549,853445,552103,547379,1.16E+11,13028
2020.10.26,2480370.099,-8272.700928,33051,5635,36939,20324,0.39972944,0.028624,0.18176949,15.35982849,80134.47536,1045674769,-669.7535502,398166146,796678182,814406626,0.49449798,0.50550202,0.97823146,33051,824534,476790,579940,1.09E+11,13049
2020.10.27,2471300.796,-9069.302863,33447,4392,36493,11674,0.35570621,0.04509081,0.18070428,15.94322846,80041.38332,1091124137,-93.09204606,397127912,1109717969,1019365664,0.52121859,0.47878141,1.08863581,33447,827578,449088,600337,98413223452,13632
2020.10.28,2472328.005,1027.208812,34925,5507,38113,12749,0.38256464,0.04600442,0.16629867,15.38993102,79788.82911,1058957340,-252.5542027,388055621,1230347439,1359959878,0.47498126,0.52501874,0.90469392,34925,818954,439451,615000,99407296416,13272
2020.10.29,2472965.1,637.094846,35167,6162,40244,15142,0.38803429,0.04879024,0.17563175,15.49759124,80462.65262,1082383603,673.8235087,406431926,981152224,978996029,0.50055001,0.49944999,1.00220246,35167,890326,487568,652777,1.07E+11,13452
2020.10.30,2461694.956,-11270.14354,35544,5303,39442,26493,0.40222419,0.04882446,0.17698955,15.53148676,80230.91197,1087770705,-231.7406472,410754963,934137332,950461094,0.49566917,0.50433083,0.98282543,35544,897889,508761,635997,1.10E+11,13558
2020.10.31,2468179.386,6484.429567,34442,5168,35191,12450,0.32211271,0.03522345,0.18342325,15.70979519,79588.48036,1093147778,-642.431619,418036462,910666286,862694285,0.51352573,0.48647427,1.05560719,34442,882394,508272,613906,1.12E+11,13735
2020.11.1,2467858.401,-320.9854914,33480,5166,35378,14535,0.35907793,0.01859575,0.18323296,15.70410026,81469.448,1120775196,1880.967645,417070091,452943966,470035188,0.49074127,0.50925873,0.96363842,33480,891916,533185,592196,1.24E+11,13757
2020.11.2,2438469.373,-29389.02744,33408,5806,35768,13856,0.38514484,0.05060659,0.18668836,15.35603384,82240.73406,1113786261,771.2860564,411698132,848782047,891518216,0.48772161,0.51227839,0.95206361,33408,778653,437495,543347,94436931595,13543
2020.11.3,2422246.046,-16223.32714,40889,6327,41976,19369,0.30657792,0.04014221,0.18477417,15.80786539,83041.74743,1164411383,801.0133762,395036405,844709791,828555716,0.50482711,0.49517289,1.01949667,40889,1033213,614093,727413,1.17E+11,14022
2020.11.4,2409656.542,-12589.50381,40961,6718,44061,150666,0.30780757,0.05052754,0.18588579,15.97187314,83327.47394,1178750446,285.7265108,392013804,1070495859,1059466955,0.50258899,0.49741101,1.01040986,40961,1169317,785390,707246,1.33E+11,14146
2020.11.5,2421909.138,12252.59533,48930,7074,50650,40123,0.23676359,0.05474631,0.16812435,17.55014866,81013.77942,1262842794,-2313.694519,399085668,1669444451,1511187948,0.52487815,0.47512185,1.10472324,48930,1069913,660884,729210,1.23E+11,15588
2020.11.6,2424008.981,2099.843836,50777,7427,52858,55231,0.27861936,0.04918663,0.16739021,17.48586208,79927.90154,1244237643,-1085.87788,389432720,1379967283,1448202779,0.48793646,0.51206354,0.95288264,50777,1084929,679112,756130,1.28E+11,15567
2020.11.7,2427080.295,3071.31356,38102,5719,39456,49273,0.31414969,0.04558598,0.15775205,16.5996554,80057.82347,1185095961,129.9219242,353279719,1234087937,1358663213,0.47597624,0.52402376,0.90831041,38102,1053464,720048,608745,1.22E+11,14803
2020.11.8,2424342.243,-2738.051672,32587,5137,34108,41142,0.4070276,0.03756519,0.16516718,17.36491221,79619.36043,1232348461,-438.4630353,374343243,755171175,700153029,0.51890237,0.48109763,1.07858017,32587,926627,613459,555485,1.15E+11,15478
2020.11.9,2422112.833,-2229.410585,43381,5882,45481,55042,0.35746548,0.05747668,0.16412608,17.18104131,79102.90144,1212014656,-516.4589953,375323943,1184368130,1192822364,0.4982218,0.5017782,0.99291241,43381,1201534,843429,713632,1.54E+11,15322
2020.11.10,2413689.927,-8422.905288,39123,5764,42990,39383,0.44262047,0.05661707,0.1643556,17.18497779,79258.32183,1212810841,155.4203966,367031605,673319367,681950787,0.49681561,0.50318439,0.98734305,39123,1023184,657130,684891,1.23E+11,15302
2020.11.11,2410927.721,-2762.206465,41096,6198,45057,49765,0.37270102,0.05510825,0.17595123,17.46620977,79243.97703,1243179512,-14.34480465,396078116,814820346,744641099,0.52250112,0.47749888,1.09424573,41096,1016056,646538,712532,1.23E+11,15688
2020.11.12,2404583.955,-6343.765678,43525,6270,46267,48851,0.31131625,0.06366953,0.17895286,18.16074122,80185.24988,1306458276,941.2728459,417909780,1104996255,1125165358,0.49547811,0.50452189,0.98207454,43525,1050344,682299,721181,1.34E+11,16293
2020.11.13,2402956.728,-1627.226833,39898,6168,41931,42459,0.35804577,0.0669948,0.17938141,18.15428974,79801.69658,1302204085,-383.5532946,423373655,770801346,808169585,0.4881669,0.5118331,0.95376188,39898,1001908,622040,685726,1.16E+11,16318
2020.11.14,2411491.113,8534.384566,32728,4792,34414,50620,0.56937287,0.02891979,0.17434573,17.87287501,79602.99683,1279140556,-198.6997544,415507989,634616813,660858901,0.48987164,0.51012836,0.96029094,32728,916250,578027,613374,1.19E+11,16069
2020.11.15,2406950.675,-4540.438134,30337,4817,32567,45767,0.40765435,0.02460547,0.17893171,17.71715898,79753.26949,1270549336,150.2726647,432140444,500249856,508728561,0.49579837,0.50420163,0.98333354,30337,859876,559028,555375,1.25E+11,15931
2020.11.16,2398172.425,-8778.249738,41525,5385,42675,35779,0.35902425,0.02922105,0.18687863,18.45188703,79550.98827,1328660606,-202.2812185,438939419,894727920,820905063,0.52151476,0.47848524,1.08992862,41525,1036970,663147,681272,1.40E+11,16702
2020.11.17,2406371.353,8198.92831,49712,5804,51945,41049,0.29063847,0.04122739,0.17426558,19.51711943,79596.95605,1402811447,45.96778141,431945804,1463302114,1377398491,0.51512015,0.48487985,1.06236657,49712,1134744,706546,770690,1.37E+11,17623.93333
2020.11.18,2416671.075,10299.72185,53823,7256,57308,57502,0.29778612,0.04663979,0.16350266,19.59535511,80553.40351,1429090037,956.4474554,405571464,1889288470,1900278459,0.49854997,0.50145003,0.99421664,53823,1187950,750796,807704,1.48E+11,17740.902
2020.11.19,2406807.03,-9864.045631,42657,6193,46779,46013,0.32931743,0.04234572,0.17313121,19.68038854,79914.18536,1424202002,-639.2181455,433452108,1080236731,1085715164,0.49873533,0.50126467,0.99495408,42657,1058696,660869,717382,1.20E+11,17821.642
2020.11.20,2408012.33,1205.300036,48410,6340,50099,50281,0.33571449,0.04683649,0.17898895,20.40399459,79807.28056,1486627967,-106.9048036,487905116,1188760400,1143355604,0.50973468,0.49026532,1.03971188,48410,1182436,768842,772336,1.47E+11,18627.72364
2020.11.21,2416948.08,8935.749948,43619,5922,44525,45854,0.393867,0.0358241,0.18163432,20.41717621,80259.98177,1501150680,452.7012085,484332651,896268917,954780359,0.48419506,0.51580494,0.93871738,43619,1018157,664034,663958,1.48E+11,18703.60105
2020.11.22,2415736.557,-1211.522997,38508,5664,40453,45061,0.32419098,0.03429054,0.18305469,20.06522054,80370.79008,1484360808,110.808311,483306774,1059344200,1126804770,0.48457091,0.51542909,0.94013109,38508,866490,546614,587236,1.52E+11,18468.909
2020.11.23,2416786.14,1049.583888,45061,6251,50573,41891,0.33654898,0.04901399,0.18985678,19.81995587,80342.10241,1476728977,-28.6876723,515179523,1040490635,1116213938,0.48244467,0.51755533,0.93216058,45061,1002388,614205,671933,1.29E+11,18380.512
2020.11.24,2413178.891,-3607.249948,54745,6728,60625,33508,0.278372,0.06375868,0.17710832,20.43449332,77506.14173,1484629670,-2835.960679,506893714,1403669022,1363902249,0.50718442,0.49281558,1.02915662,54745,1057101,604676,756416,1.19E+11,19154.99387
2020.11.25,2420543.419,7364.52885,53647,8176,58877,23109,0.32210582,0.05765812,0.18090734,19.88744762,78062.54455,1463925008,556.402821,519600137,1164214235,1236319308,0.48498145,0.51501855,0.94167763,53647,1129786,667140,812698,1.36E+11,18753.232
2020.11.26,2438697.43,18154.01099,52945,8009,55213,86394,0.40584206,0.0933832,0.14732966,18.36520825,81271.98316,1402988899,3209.438613,403559225,2325842408,2543732571,0.47762739,0.52237261,0.91434235,52945,1119870,703406,736611,1.31E+11,17262.885
2020.11.27,2441730.064,3032.63319,43365,7287,46979,65223,0.45791251,0.08782775,0.14959887,18.23923613,81723.51858,1401321904,451.5354193,413783313,1139069076,1160016905,0.49544431,0.50455569,0.98194179,43365,1098305,718366,719240,1.35E+11,17147.10683
2020.11.28,2439515.31,-2214.753838,38122,5861,38665,56587,0.36152614,0.05204172,0.15348956,18.71919547,82160.54182,1451530785,437.0232414,430802564,709959248,646800508,0.52327558,0.47672442,1.09764794,38122,1043286,703716,644209,1.35E+11,17667.006
2020.11.29,2435064.886,-4450.423265,33068,5188,35694,43171,0.54276181,0.05011573,0.15493541,19.2452556,82157.87127,1493964208,-2.67055647,453182861,633767673,607768026,0.51047076,0.48952924,1.0427789,33068,884136,563015,589009,1.43E+11,18184.06667
2020.11.30,2435995.058,930.1719391,39945,5830,44484,32845,0.40003267,0.0659151,0.15981716,20.62942903,81472.8038,1605534303,-685.067468,494800167,1613665942,1494037876,0.51924702,0.48075298,1.0800703,39945,889644,519025,623559,1.08E+11,19706.38333
2020.12.1,2448640.421,12645.36236,54662,7449,56366,30334,0.30510417,0.07822828,0.15112682,19.55579272,81547.97422,1531185719,75.17042613,427886224,1537685710,1627706408,0.48578048,0.51421952,0.94469476,54662,1170494,687581,841580,1.45E+11,18776.50222
2020.12.2,2448698.516,58.09477542,42686,6189,46142,18278,0.37352752,0.0572615,0.15198013,19.96172419,81926.69218,1574523791,378.7179526,444073888,854397241,875414620,0.49392495,0.50607505,0.97599151,42686,1018310,581148,756977,1.25E+11,19218.69111
2020.12.3,2447658.205,-1040.310653,46226,6789,48866,65672,0.38587754,0.06495952,0.15808553,20.05838105,82499.79825,1603236913,573.1060739,451605131,699119938,672162127,0.50982942,0.49017058,1.04010611,46226,1169707,734993,777671,1.50E+11,19433.22222
2020.12.4,2434700.19,-12958.01438,42667,6285,45162,59163,0.41101715,0.06357732,0.16085355,19.18757397,80748.29477,1506679471,-1751.503481,451562573,801194050,887187362,0.4745338,0.5254662,0.90307198,42667,1073953,682355,729983,1.37E+11,18658.96333
2020.12.5,2437749.514,3049.323171,35481,5174,37009,47013,0.38869426,0.03362828,0.16014212,19.66013066,80754.35224,1546833825,6.05746961,482876828,473204469,452285312,0.51130167,0.48869833,1.04625213,35481,1074615,713681,642982,1.37E+11,19154.80444
2020.12.6,2436023.935,-1725.579122,32576,4633,34103,40431,0.43597755,0.02763969,0.16397143,19.87739404,80819.55234,1566485166,65.20010353,472385625,545924042,502604372,0.52065737,0.47934263,1.0861904,32576,911087,591411,582077,1.30E+11,19382.50239
2020.12.7,2435397.99,-625.9444707,39500,5689,41278,32152,0.38107173,0.05406467,0.16681453,19.70136122,80712.03248,1548351830,-107.5198601,467224026,503062885,536011233,0.48414533,0.51585467,0.93853049,39500,1014443,636452,673276,1.43E+11,19183.65556
2020.12.8,2432161.312,-3236.677904,41803,5903,43883,40113,0.37899876,0.06310074,0.17306805,18.80618318,80861.95303,1480668343,149.9205486,492999923,760313334,865933024,0.46752654,0.53247346,0.87802788,41803,1060856,654268,737196,1.37E+11,18311.06333
2020.12.9,2426179.331,-5981.981194,42878,6302,45909,43431,0.34695024,0.06497268,0.17326807,19.04718068,79808.57247,1480026123,-1053.380563,517015319,951741596,959567599,0.49795271,0.50204729,0.99184424,42878,1058492,640704,748571,1.32E+11,18544.70111
2020.12.10,2426414.037,234.706254,38918,6200,40176,44804,0.45835078,0.05061393,0.1743919,18.74182405,81018.52955,1478836202,1209.957083,506273136,465733490,486796896,0.48894345,0.51105655,0.95673061,38918,993043,608059,713605,1.24E+11,18253.06149
2020.12.11,2438680.088,12266.0506,40967,5906,41556,39688,0.57694194,0.07729893,0.17199016,18.49136186,80735.82263,1456257436,-282.7069175,500494867,936098548,934729681,0.50036585,0.49963415,1.00146445,40967,1075108,676839,711690,1.31E+11,18037.31465
2020.12.12,2438562.918,-117.1695882,36677,5274,35755,39351,0.60518409,0.05361528,0.169267,19.2048529,80741.91469,1518881911,6.09205671,506017821,604094155,507652053,0.54337415,0.45662585,1.18997678,36677,963463,605196,654892,1.26E+11,18811.56667
2020.12.13,2444810.355,6247.436641,35803,5083,35345,35040,0.51636628,0.03952723,0.16643302,19.50903952,81020.74142,1552830837,278.8267247,492939270,710222026,652932400,0.52101362,0.47898638,1.08774205,35803,943861,611100,611915,1.45E+11,19165.84333
2020.12.14,2450907.888,6097.533192,40347,5618,40428,38778,0.44237144,0.04022803,0.17043242,19.61708622,78976.5632,1522229029,-2044.178213,511507056,465240379,509253408,0.47741749,0.52258251,0.91357342,40347,978888,601599,696661,1.35E+11,19274.44
2020.12.15,2442821.112,-8086.776143,41299,5806,42139,26153,0.37367894,0.04998277,0.17372748,19.61058037,78781.07376,1530806336,-195.4894427,496040628,817591049,726987387,0.52932958,0.47067042,1.12462893,41299,1047013,644895,722551,1.30E+11,19431.14333
2020.12.16,2447450.358,4629.245606,47181,6387,51777,42305,0.57674761,0.08050667,0.16935405,21.45279181,78257.32225,1670819133,-523.7515059,553769630,1563249685,1374917990,0.53204917,0.46795083,1.13697668,47181,1093062,645112,751161,1.33E+11,21350.32333
2020.12.17,2456806.82,9356.462431,53660,6221,56253,21961,0.31067315,0.07715238,0.14054003,22.90194122,78117.63721,1781852759,-139.6850414,409602152,2975829400,2937480034,0.50324263,0.49675737,1.01305519,53660,1068922,589572,754491,1.20E+11,22809.865
2020.12.18,2457289.06,482.2404095,53626,7730,55802,24580,0.36519654,0.06311163,0.1510247,23.18233349,78981.92907,1826472379,864.2918532,451997826,955643934,962225122,0.49828424,0.50171576,0.99316045,53626,1193446,694062,851928,1.46E+11,23125.19333
2020.12.19,2463455.214,6166.153837,49477,6186,48976,70230,0.34354234,0.05367854,0.15556006,23.70587093,78792.05427,1878247747,-189.8747942,490048637,1037291214,1045768163,0.49796526,0.50203474,0.99189405,49477,1165906,716929,756108,1.47E+11,23838.035
2020.12.20,2458005.917,-5449.29757,41119,5598,41117,86098,0.37253611,0.04033992,0.15651808,23.32118198,78142.72185,1833919948,-649.3324261,500931027,1033059782,1051871753,0.49548859,0.50451141,0.98211572,41119,1078253,711846,638820,1.40E+11,23468.85167
2020.12.21,2457090.275,-915.6412964,41736,5817,44481,17946,0.38022364,0.06682513,0.14822986,22.58725324,77739.4227,1767173956,-403.2991442,456809159,1598316798,1746434608,0.47785817,0.52214183,0.91518846,41736,1125450,715418,649847,1.26E+11,22732.018
2020.12.22,2437816.75,-19273.52572,45545,6145,46503,45265,0.34194665,0.06966167,0.15171663,23.67895294,80255.66692,1912004749,2516.24422,470511313,980425094,943550945,0.5095828,0.4904172,1.03908019,45545,1099362,669771,738841,1.33E+11,23823.922
2020.12.23,2435461.297,-2355.452489,50606,8360,50863,46857,0.32006857,0.08402877,0.13842958,22.88080652,81502.80163,1893513839,1247.134712,482594346,1532083981,1571177510,0.49370122,0.50629878,0.97511832,50606,1131843,684823,782735,1.43E+11,23232.5
2020.12.24,2436344.288,882.9907433,39052,6856,40373,41402,0.45636032,0.05683753,0.14458083,23.09523019,80388.16333,1908331876,-1114.638299,508538708,944668793,987706821,0.48886396,0.51113604,0.95642631,39052,972144,587208,639279,1.17E+11,23738.966
2020.12.25,2446816.341,10472.05355,41404,6431,40426,48862,0.3390465,0.03628141,0.14805918,24.0060226,81106.5917,2004080780,718.428363,509705684,1240411261,1216799177,0.50480465,0.49519535,1.01940508,41404,1025889,662802,662979,1.34E+11,24709.222
2020.12.26,2450577.748,3761.406756,43262,5830,43132,44634,0.32028351,0.03560521,0.14534673,25.36272511,81643.00102,2162027499,536.4093176,506422968,1172433978,1125644346,0.51018016,0.48981984,1.04156698,43262,949571,598441,627842,1.27E+11,26481.48
2020.12.27,2465893.435,15315.68677,53324,7580,53461,48741,0.403106,0.05264,0.13882002,25.07702448,80118.48285,2104652616,-1524.518164,479137378,2047184509,2096721763,0.49402288,0.50597712,0.97637395,53324,1060073,667385,696529,1.37E+11,26269.252
2020.12.28,2464559.829,-1333.605918,47759,6930,50057,43228,0.359462,0.06054918,0.14069368,25.72418156,69166.61103,1871778666,-10951.87182,510929053,1102886805,1127618671,0.494456,0.505544,0.97806717,47759,1144976,737505,717075,1.48E+11,27061.882
2020.12.29,2451110.944,-13448.88534,50146,7115,51066,49994,0.32011351,0.06550071,0.14254065,25.75477208,69160.07059,1893813809,-6.54044497,528665755,1124488099,1070337739,0.51233591,0.48766409,1.05059184,50146,1150748,721767,775918,1.41E+11,27383.052
2020.12.30,2462017.099,10906.15565,52010,7646,55002,42435,0.38305445,0.08426206,0.13817986,27.1225228,69544.13774,2008605498,384.0671523,556659894,1572288622,1532224648,0.50645254,0.49354746,1.02614758,52010,1215763,756517,807269,1.59E+11,28882.456
2020.12.31,2446865.788,-15151.31102,52074,7496,54009,59915,0.33949585,0.08429239,0.13841095,26.80614782,68968.91298,1995787230,-575.2247576,570187093,1166159429,1158957806,0.50154866,0.49845134,1.00621388,52074,1203679,766683,809870,1.53E+11,28937.49
2021.1.1,2434565.073,-12300.71485,42568,6160,42998,47589,0.34363831,0.06916349,0.13988609,26.76836551,69006.8319,2025727524,37.91891861,586706351,924736008,916618213,0.5022043,0.4977957,1.00885624,42568,996196,648748,609741,1.38E+11,29355.46333
2021.1.2,2397715.295,-36849.77834,57969,7179,61167,43370,0.25225814,0.09049132,0.13177461,29.19966853,69209.99006,2228274805,203.1581622,609536314,2335310017,2299903523,0.50381929,0.49618071,1.01539477,57969,1138638,704979,711718,1.40E+11,32195.855
2021.1.3,2410381.026,12665.7308,65735,8279,66584,67250,0.33002066,0.05434089,0.12886782,29.59985715,68895.81128,2275961069,-314.178779,569866204,2165559082,2084198123,0.50957242,0.49042758,1.03903706,65735,1188464,727072,812748,1.46E+11,33034.825
2021.1.4,2412347.055,1966.028947,69230,9306,71333,68548,0.28980693,0.08846577,0.11869307,28.41677798,69248.59182,2217160095,352.7805378,501364444,2552811163,2590763154,0.49631074,0.50368926,0.98535104,69230,1274847,804714,851668,1.60E+11,32017.40333
2021.1.5,2413068.786,721.7307264,60135,8171,63896,43644,0.26506412,0.06253071,0.11494957,29.94998209,70329.70212,2390817549,1081.110296,505946172,1950057311,1895371218,0.50711053,0.49288947,1.02885244,60135,1234251,737680,845288,1.45E+11,33994.42167
2021.1.6,2409393.207,-3675.578391,65372,8557,68226,70377,0.29604743,0.08632924,0.11605183,32.0490169,70872.2585,2609184049,542.5563828,545901334,2181068760,2164518291,0.50190428,0.49809572,1.00764626,65372,1343930,827068,924853,1.64E+11,36815.30833
2021.1.7,2404730.823,-4662.384733,72894,8936,76545,54048,0.2712412,0.07090269,0.11645224,33.75966062,70441.19949,2780370849,-431.0590133,582144032,2453059887,2431271678,0.50223042,0.49776958,1.00896165,72894,1291190,738079,940572,1.55E+11,39470.805
2021.1.8,2406151.123,1420.300065,68577,8474,73609,45414,0.33432438,0.06643741,0.11066663,34.38039996,72203.67746,2932690029,1762.477978,618041689,2631311581,2671860067,0.49617696,0.50382304,0.98482387,68577,1235794,679728,883787,1.37E+11,40616.90667
2021.1.9,2399945.673,-6205.449586,54521,7209,56263,63774,0.3509153,0.04661388,0.11551528,33.64543021,72423.03817,2907723544,219.3607072,599174362,1457316912,1452880605,0.5007622,0.4992378,1.00305346,54521,1099492,630087,760178,1.42E+11,40149.15167
2021.1.10,2409815.315,9869.641596,59615,7682,60405,56464,0.327607,0.0487342,0.1156633,31.88359542,72597.66276,2771438402,174.6245896,588031291,2042212239,2236303274,0.47731795,0.52268205,0.91320898,59615,1179143,728545,768367,1.63E+11,38175.31167
2021.1.11,2418744.495,8929.180821,69389,9271,72591,46740,0.28627575,0.07852013,0.11059655,29.55803013,72269.91129,2561034508,-327.7514699,536875201,4080547576,4109325880,0.49824306,0.50175694,0.99299683,69389,1206931,712159,801284,1.58E+11,35437.07833
2021.1.12,2413246.435,-5498.060298,56869,7775,59558,36258,0.31946938,0.07145992,0.10521381,28.21027827,72249.93423,2459148494,-19.97705815,490830291,2469268307,2579483061,0.48908495,0.51091505,0.95727254,56869,1209837,732069,796456,1.52E+11,34036.68833
2021.1.13,2412917.852,-328.5834411,51878,7072,55666,68042,0.33822509,0.06707314,0.107548,30.90080011,72377.01262,2705693988,127.0783844,503929224,1781113312,1724734302,0.50804071,0.49195929,1.03268852,51878,1164134,710608,772595,1.56E+11,37383.33333
2021.1.14,2413487.798,569.9462284,55462,7319,59171,43621,0.34677056,0.06420062,0.11221923,32.1096529,72855.84527,2852450475,478.8326484,573737894,1616349747,1602770125,0.50210921,0.49789079,1.00847259,55462,1166587,681944,802109,1.51E+11,39151.97833
2021.1.15,2415707.667,2219.869581,53851,7198,56454,59332,0.3823723,0.06041613,0.11125974,30.13495341,73328.65668,2695694756,472.8114191,536069518,2121027949,2236092004,0.48679586,0.51320414,0.94854234,53851,1204511,749743,808282,1.59E+11,36761.81833
2021.1.16,2415523.872,-183.79575,49401,7468,50379,43545,0.37950215,0.03762891,0.1121453,29.19733115,73234.65861,2635817159,-93.99807925,513260019,1320419970,1397501683,0.48581973,0.51418027,0.94484321,49401,1114572,685528,733397,1.51E+11,35991.39
2021.1.17,2412601.774,-2922.097932,45413,6133,46433,48379,0.33015044,0.04765652,0.10689692,28.88152845,72307.77267,2590844738,-926.885935,504219335,1368755688,1428507129,0.48931966,0.51068034,0.95817211,45413,1008700,635200,642753,1.36E+11,35830.79167
2021.1.18,2416743.281,4141.506862,51606,6634,53410,45630,0.39246114,0.04045902,0.1078171,29.45792829,71553.60071,2621809317,-754.1719601,534493873,1295772920,1245789774,0.50983315,0.49016685,1.04012165,51606,1082382,672456,720227,1.49E+11,36641.19333
2021.1.19,2412836.641,-3906.639724,51390,6771,54874,51066,0.32931474,0.05086244,0.11626003,28.74447568,72468.24664,2600805778,914.6459327,562774735,1300582695,1357803647,0.48923765,0.51076235,0.95785771,51390,1101158,671641,757919,1.53E+11,35888.90167
2021.1.20,2412266.366,-570.2750209,49070,6883,51474,34027,0.39797306,0.05926921,0.11065186,28.18911051,72245.10944,2563394832,-223.1372043,560246946,1574601700,1591645631,0.4973085,0.5026915,0.98929163,49070,1092200,641385,755823,1.44E+11,35481.915
2021.1.21,2408502.064,-3764.301797,51226,7204,54692,46546,0.3182258,0.06810449,0.11896103,24.58633929,72522.43831,2237207471,277.3288692,520535502,2294598341,2567667771,0.47191953,0.52808047,0.89365079,51226,1071968,629976,736587,1.32E+11,30848.48667
2021.1.22,2413034.718,4532.653602,52561,7861,55145,50792,0.3043893,0.0747983,0.10821445,26.05949318,72210.87937,2380670055,-311.5589409,554444161,2067245564,1981905257,0.51053805,0.48946195,1.04305973,52561,1098284,651135,774488,1.44E+11,32968.30167
2021.1.23,2414281.026,1246.307787,44506,5829,45011,48086,0.41983161,0.03993357,0.10643014,25.27218861,73944.65882,2372536685,1733.77945,535686722,1119656818,1132579257,0.4971312,0.5028688,0.98859026,44506,1135774,730452,719386,1.61E+11,32085.30167
2021.1.24,2412968.507,-1312.518894,38876,5795,39639,92173,0.36574388,0.03216226,0.10862822,25.31787036,73635.7153,2376559698,-308.9435176,544365838,953842184,952117053,0.50045256,0.49954744,1.00181189,38876,999640,646787,608848,1.44E+11,32274.55167
2021.1.25,2418497.473,5528.966368,49468,6577,52043,47656,0.40314057,0.04764897,0.1129176,25.18491325,75572.53779,2437527592,1936.822489,543717013,1580697208,1603994008,0.49634238,0.50365762,0.98547576,49468,1118502,709155,732866,1.45E+11,32254.145
2021.1.26,2415780.027,-2717.445855,46087,6483,46692,52328,0.35060789,0.06679303,0.1112765,25.29880527,77301.76453,2511486789,1729.226738,554551080,1460693140,1471043653,0.49823475,0.50176525,0.99296383,46087,1180058,766120,768538,1.67E+11,32489.385
2021.1.27,2402510.967,-13269.06002,47730,6676,50850,43143,0.33488942,0.09214389,0.119193,23.39041186,80756.92375,2453808146,3455.159223,567883908,1714006502,1754624498,0.49414495,0.50585505,0.97685089,47730,1102173,665291,787548,1.47E+11,30385.11167
2021.1.28,2395161.268,-7349.699147,50126,7376,52592,39099,0.29815821,0.07621376,0.11470239,25.5762803,82530.22852,2755168241,1773.30477,554489961,1321986851,1177228980,0.52896066,0.47103934,1.12296492,50126,1097518,669290,767141,1.50E+11,33383.74667
2021.1.29,2415232.787,20071.51941,65843,7497,72850,52040,0.29801156,0.09754117,0.1156236,25.62773271,84353.11281,2888630734,1822.884295,622282646,4557843878,4563483527,0.49969085,0.50030915,0.99876418,65843,1213506,691846,888959,1.57E+11,34244.50667
2021.1.30,2418957.995,3725.207529,50336,6480,56270,54005,0.41246829,0.05049416,0.11453872,25.37008226,84416.08186,2894320172,62.96904381,611896610,1121694364,1137251910,0.49655646,0.50344354,0.98632005,50336,1085214,643155,756021,1.41E+11,34286.36
2021.1.31,2399587.798,-19370.19661,49201,5920,53759,44368,0.36832297,0.04197141,0.11942026,24.4370221,86034.88644,2848593438,1618.80458,610443097,817223130,884211529,0.48031414,0.51968586,0.9242394,49201,1076392,673128,702063,1.49E+11,33109.74833
2021.2.1,2398218.491,-1369.307054,51016,6725,57121,32988,0.39921828,0.06079433,0.11321779,24.72955835,86679.70618,2905640561,644.8197384,585577123,1101553355,1068392608,0.50764092,0.49235908,1.03103798,51016,981062,549729,715865,1.23E+11,33521.57833
2021.2.2,2401262.525,3044.03333,58533,7034,61907,59276,0.32988129,0.05456628,0.11816356,25.92511114,84857.68788,3011908366,-1822.018294,685504133,1174858465,1160001024,0.50318166,0.49681834,1.01280813,58533,1211761,714014,874170,1.58E+11,35493.64167
2021.2.3,2402208.367,945.8427195,55615,7221,59685,45120,0.36017812,0.06717752,0.11455736,25.06194656,85371.05946,3214321126,513.3715723,643188944,1414624470,1323718290,0.51659876,0.48340124,1.06867487,55615,1189221,691956,836455,1.55E+11,37651.18
2021.2.4,2401821.1,-387.2668718,59355,7773,65490,67575,0.322637,0.06935414,0.11506308,24.3158407,86676.28061,3203207759,1305.22115,626238387,1622970441,1690847907,0.48975842,0.51024158,0.95985596,59355,1229557,738999,895625,1.66E+11,36955.99
2021.2.5,2379061.354,-22759.74642,57616,7264,61654,57817,0.430762,0.07340042,0.12193174,24.74715561,85792.79593,3287756816,-883.4846753,644967620,929031582,977592877,0.48726511,0.51273489,0.95032565,57616,1256485,790807,856301,1.75E+11,38322.06167
2021.2.6,2392038.375,12977.02105,55585,6984,56521,47877,0.27613464,0.04366738,0.12717558,25.20264368,87242.67034,3419953681,1449.874409,665939144,1506469338,1409812190,0.51657199,0.48342801,1.0685603,55585,1159389,720588,795082,1.69E+11,39200.47
